asset_id,asset_type_code,name,func_loc_path,active,latitude,longitude,address,barcode,serial_number,district_code,municipality_code,town_code,suburb_code,facility_type_code,responsible_dept_code,is_owned,EMIS
babb49b4-372b-4739-81d3-159ea05d806c,FACILITY,ELANDSRIVIER NGK PS,WCEDL000057.WCEDL000057,TRUE,-33.918817,19.281755,"Kaaimansgat Boerdery, Villiersdorp,6848",NULL,NULL,OVERBERG,THEEWATERS,VILLIERSDP,WCP_225,SCHP,NULL,NULL,NULL
ec2e9f0e-d530-424a-b217-b722f50bf437,ENVELOPE,DE RUST FUTURA AKADEMIE,WCEDL000044,TRUE,-34.176712,19.07797,"Patryslaagte, De Rust Landgoed, GRABOUW,7160",NULL,NULL,OVERBERG,THEEWATERS,BOTRIVIERR,WCP_952,NULL,WCED,TRUE,114336734
42b2f844-e818-4324-8fb6-b434a10819b3,FACILITY,DE RUST FUTURA AKADEMIE,WCEDL000044.WCEDL000044,TRUE,-34.176712,19.07797,"Patryslaagte, De Rust Landgoed, GRABOUW,7160",NULL,NULL,OVERBERG,THEEWATERS,BOTRIVIERR,WCP_952,SCHO,NULL,NULL,NULL
f7a1efef-7a4f-4136-ac0f-a6acda7f24a2,ENVELOPE,ST. MICHAELS EK PS,WCEDL000196,TRUE,-34.173368,18.998862,"Elgin Orchards, Grabouw,7160",NULL,NULL,OVERBERG,THEEWATERS,GRABOUWW,WCP_55,NULL,WCED,TRUE,114336254
2307a15d-74a8-4a68-b5cf-b99d33834da2,FACILITY,ST. MICHAEL'S EK PS,WCEDL000196.WCEDL000196,TRUE,-34.173368,18.998862,"Elgin Orchards, Grabouw,7160",NULL,NULL,OVERBERG,THEEWATERS,GRABOUWW,WCP_55,SCHP,NULL,NULL,NULL
1fb0189e-acaa-4cf3-a339-8de4323fbf8b,ENVELOPE,GLEN ELGIN MOR PS,WCEDL000072,TRUE,-34.147761,19.042631,"Trio Way, Molteno Trust, ELGIN,7180",NULL,NULL,OVERBERG,THEEWATERS,GRABOUWW,WCP_55,NULL,WCED,TRUE,114336653
e8bee749-0770-4dc6-9926-64d4988d6117,FACILITY,GLEN ELGIN MOR PS,WCEDL000072.WCEDL000072,TRUE,-34.147761,19.042631,"Trio Way, Molteno Trust, ELGIN,7180",NULL,NULL,OVERBERG,THEEWATERS,GRABOUWW,WCP_55,SCHP,NULL,NULL,NULL
61b9b97c-41cb-4e06-b977-4cd499ac3b80,ENVELOPE,BUFFELSKLOOF SSKV PS,WCEDL000030,TRUE,-34.000346,19.884742,"Buffelskloof, Mcgregor,6708",NULL,NULL,CAPEWINELA,LANGEBERG,MCGREGORR,WCP_442,NULL,WCED,TRUE,128338532
943f2101-8923-48d6-bce7-19b3747eae8e,FACILITY,BUFFELSKLOOF SSKV PS,WCEDL000030.WCEDL000030,TRUE,-34.000346,19.884742,"Buffelskloof, Mcgregor,6708",NULL,NULL,CAPEWINELA,LANGEBERG,MCGREGORR,WCP_442,SCHP,NULL,NULL,NULL
f94a723d-7d65-4cd0-8676-2b51776ed191,ENVELOPE,UITNOOD NGK PS,WCEDL000213,TRUE,-33.86407,19.887064,"Uitnood, Robertson,6705",NULL,NULL,CAPEWINELA,LANGEBERG,MCGREGORR,WCP_442,NULL,WCED,TRUE,128337587
d1dc3dd0-b93c-4432-9c34-f7889c9af3fa,FACILITY,UITNOOD NGK PS,WCEDL000213.WCEDL000213,TRUE,-33.86407,19.887064,"Uitnood, Robertson,6705",NULL,NULL,CAPEWINELA,LANGEBERG,MCGREGORR,WCP_442,SCHP,NULL,NULL,NULL
12fde950-5171-4b0b-9f4d-ee690741287d,ENVELOPE,WILLEM BUCHHOLZ NGK PS,WCEDL000234,TRUE,-33.953446,19.602426,"Sewefontein, Robertson,6705",NULL,NULL,CAPEWINELA,LANGEBERG,MCGREGORR,WCP_442,NULL,WCED,TRUE,128337668
fb9bf79a-01a2-48bd-ba15-c10eb8d3b95a,FACILITY,WILLEM BUCHHOLZ NGK PS,WCEDL000234.WCEDL000234,TRUE,-33.953446,19.602426,"Sewefontein, Robertson,6705",NULL,NULL,CAPEWINELA,LANGEBERG,MCGREGORR,WCP_442,SCHP,NULL,NULL,NULL
56bbd048-359e-4c87-bbd1-0f4c221dd698,ENVELOPE,EILANDIA NGK PS,WCEDL000055,TRUE,-33.774107,19.671357,"Heartstone Vineyards, Eilandia, ROBERTSON,",NULL,NULL,CAPEWINELA,LANGEBERG,ROBERTSONN,WCP_155,NULL,WCED,TRUE,128337641
33a21dfa-f32f-4f78-afae-446d9e83e4ac,FACILITY,EILANDIA NGK PS,WCEDL000055.WCEDL000055,TRUE,-33.774107,19.671357,"Heartstone Vineyards, Eilandia, ROBERTSON,",NULL,NULL,CAPEWINELA,LANGEBERG,ROBERTSONN,WCP_155,SCHP,NULL,NULL,NULL
4e42782d-6620-4afd-8771-d142558329d5,ENVELOPE,HUGUENOOT VGK PS,WCEDL000087,TRUE,-33.81069,19.781668,"Goree, Robertson,6705",NULL,NULL,CAPEWINELA,LANGEBERG,ROBERTSONN,WCP_155,NULL,WCED,TRUE,128337617
c0456b8f-a58b-4fc1-9c97-0d4421992601,FACILITY,HUGUENOOT VGK PS,WCEDL000087.WCEDL000087,TRUE,-33.81069,19.781668,"Goree, Robertson,6705",NULL,NULL,CAPEWINELA,LANGEBERG,ROBERTSONN,WCP_155,SCHP,NULL,NULL,NULL
e1691818-bd3d-45e6-ada4-5360a9e1abb1,ENVELOPE,A.F. KRIEL VGK PS,WCEDL000001,TRUE,-33.813441,20.193258,"DERDEHEUWEL, MONTAGU,6720",NULL,NULL,CAPEWINELA,LANGEBERG,MONTAGUU,WCP_351,NULL,WCED,TRUE,127337447
0adab6c6-b361-4999-b3d0-02d278591380,FACILITY,A.F. KRIEL VGK PS,WCEDL000001.WCEDL000001,TRUE,-33.813441,20.193258,"DERDEHEUWEL, MONTAGU,6720",NULL,NULL,CAPEWINELA,LANGEBERG,MONTAGUU,WCP_351,SCHP,NULL,NULL,NULL
e86455d2-f6c4-4270-9ccc-e6b88a59f779,ENVELOPE,RIETVLEI NR 1 EK PS (MONTAGU),WCEDL000169,TRUE,-33.841479,20.2264,"Rietvlei 1, Montagu,6720",NULL,NULL,CAPEWINELA,LANGEBERG,MONTAGUU,WCP_351,NULL,WCED,TRUE,127337471
