AssetId|ClientAssetID|LocationSGcode FROM FAR
2433|LAN9599659|C01600070002253500000
2433|LAN9602149|C01600070002253600000
2433|LAN9602151|C01600070002253300000
2434|LAN9599657|C01600070009922400000
2434|LAN9604682|C01600070009931500000
2435|LAN9598792|C01600070002281400000
2435|LAN9601310|C01600070002281500000
3153|LAN9600433|C01600590000203000000
3153|LAN9603781|C01600590000091200000
3153|LAN9603782|C01600590000091100000
3153|LAN9603783|C01600590000090800000
3155|LAN9604956|C05400050000089200000
3158|LAN9601809|C06700220000616600000
3185|LAN9599109|C06400000000039900020
3190|LAN9604621|C01600070009725100000
3193|LAN9601242|C01600350001330600000
3194|LAN9604314|C08500010000036600000
3199|LAN9599055|C05400000000015900095
3199|LAN9599056|C05400000000015900073
3199|LAN9599907|C05400000000015900074
3199|LAN9602408|C05400000000015900094
3202|LAN9605142|C05500080000101700000
3203|LAN9601916|C05800000000007900038
6764|LAN9602634|C08500010000075900000
6801|LAN9602764|C05200010000018600000
6982|LAN9603479|C08500000000020800051
6982|LAN9604304|C08500000000020800055
6999|LAN9602888|C01600110000334100000
7005|LAN9604551|C01600700002726500000
7007|LAN9598668|C01600350005063700000
7008|LAN9604216|C01300090000342500000
7010|LAN9602017|C06700130001274900000
7018|LAN9600354|C06700130000819700000
7071|LAN9602632|C08500040000347800000
7110|LAN9599528|C01600650000891700000
6457|LAN9600157|C05500000000135700000
6460|LAN9600895|C05500120000011500000
6460|LAN9601706|C05500000000094000003
6499|LAN9601625|C07800000000029900010
6500|LAN9602013|C06700230001930700000
6611|LAN9600931|C06500000000004200001
2406|LAN9599677|C01600190001085400000
2406|LAN9599678|C01600190001085000000
2406|LAN9599680|C01600190001084500000
2406|LAN9600512|C01600190001086700000
2406|LAN9600517|C01600190001085200000
2406|LAN9600518|C01600190001084700000
2406|LAN9600520|C01600190001083200000
2406|LAN9601322|C01600190001085500000
2406|LAN9601323|C01600190001085100000
2406|LAN9601324|C01600190001084900000
2406|LAN9601325|C01600190001084800000
2406|LAN9602177|C01600190001086000000
2406|LAN9602178|C01600190001085900000
2406|LAN9602179|C01600190001084400000
2406|LAN9602181|C01600190001083900000
2406|LAN9602182|C01600190001083700000
2406|LAN9603044|C01600190001086600000
2406|LAN9603050|C01600190001085700000
2406|LAN9603051|C01600190001085600000
2406|LAN9603055|C01600190001084200000
2406|LAN9603855|C01600190001086200000
2406|LAN9603859|C01600190001083800000
2406|LAN9603863|C01600190001083500000
2406|LAN9603864|C01600190001083300000
2406|LAN9604706|C01600190001086500000
2406|LAN9604712|C01600190001085300000
2406|LAN9604714|C01600190001083400000
2409|LAN9599376|C04600160000023100000
2415|LAN9598805|C01600190001107000000
2415|LAN9598806|C01600190001106800000
2415|LAN9598807|C01600190001106500000
2415|LAN9598811|C01600190001105000000
2415|LAN9598812|C01600190001104900000
2415|LAN9598813|C01600190001104200000
2415|LAN9598817|C01600190001087100000
2415|LAN9599664|C01600190001107300000
2415|LAN9599669|C01600190001105200000
2415|LAN9599672|C01600190001088100000
2415|LAN9600498|C01600190001106700000
2415|LAN9600499|C01600190001106600000
2415|LAN9600500|C01600190001106100000
2415|LAN9600502|C01600190001105400000
2415|LAN9600503|C01600190001105100000
2415|LAN9600506|C01600190001088300000
2415|LAN9600507|C01600190001087800000
2415|LAN9600510|C01600190001086900000
2415|LAN9601313|C01600190001106400000
2415|LAN9601317|C01600190001103900000
2415|LAN9601320|C01600190001087500000
2038|LAN9604754|C01600190000681400000
20382|LAN9598588|C01300030000180600000
20383|LAN9598537|C02000010000133800000
20383|LAN9601040|C02000010000175200000
20384|LAN9600559|C01600070003801800000
2039|LAN9603635|C01300110000059000000
2041|LAN9600846|C01300130000531000000
20422|LAN9598528|C02000010000175200000
20426|LAN9598889|C01600190000484300000
20426|LAN9598892|C01600190000482600000
20426|LAN9598894|C01600190000482000000
20426|LAN9598895|C01600190000481400000
20426|LAN9599737|C01600190000484500000
20426|LAN9599738|C01600190000483400000
20426|LAN9599743|C01600190000482400000
20426|LAN9600583|C01600190000484600000
20426|LAN9600584|C01600190000484400000
20426|LAN9600585|C01600190000484100000
20426|LAN9600593|C01600190000481500000
20426|LAN9600594|C01600190000481100000
20426|LAN9600595|C01600190000481000000
20426|LAN9601374|C01600190000483600000
20426|LAN9601377|C01600190000482700000
20426|LAN9601378|C01600190000482500000
20426|LAN9601379|C01600190000482300000
20426|LAN9602243|C01600190000482900000
20426|LAN9602244|C01600190000482800000
20426|LAN9602245|C01600190000482200000
20426|LAN9602249|C01600190000481300000
20426|LAN9603103|C01600190000483300000
20426|LAN9603104|C01600190000483000000
20426|LAN9603112|C01600190000481700000
20426|LAN9603113|C01600190000481600000
20426|LAN9603114|C01600190000481200000
20426|LAN9603912|C01600190000484900000
20426|LAN9603913|C01600190000484200000
20426|LAN9603915|C01600190000483200000
20426|LAN9604764|C01600190000484800000
20426|LAN9604768|C01600190000483700000
20426|LAN9604769|C01600190000483500000
20426|LAN9604770|C01600190000483100000
20426|LAN9604772|C01600190000482100000
20427|LAN9601615|C02700020000342200000
30121|LAN9604434|C00900010000105100000
3050|LAN9603786|C01600020001749200000
3068|LAN9598733|C01600330000121100000
3108|LAN9601718|C05500080002230600000
3108|LAN9601719|C05500080002227400000
3111|LAN9599593|C01600020001239600000
3111|LAN9599594|C01600020001239400000
3111|LAN9599598|C01600020001239200000
3111|LAN9600435|C01600020001238800000
3111|LAN9601247|C01600020001238900000
3111|LAN9603785|C01600020001239300000
3128|LAN9599110|C06400000000048500063
3145|LAN9599592|C01600070007854200000
7128|LAN9604357|C07500000000016800017
7129|LAN9602685|C06700210000066200000
7325|LAN9599541|C01600340001010300000
7742|LAN9602030|C06700130000848800000
7742|LAN9604565|C06700130000869500000
7862|LAN9603721|C01600630002858600000
8082|LAN9602898|C01600770000124800000
8202|LAN9599538|C06700040000452500000
8525|LAN9599535|C06700230000931600000
8663|LAN9601598|C02700070000526500000
8683|LAN9602025|C01600350002786500000
8684|LAN9599473|C01600670001788200000
8685|LAN9602886|C01600670001648900000
8843|LAN9602015|C01600670001933300000
8864|LAN9602027|C01600680000377900000
3863|LAN9605036|C07800000000038400010
3868|LAN9605042|C07800090000019900000
3869|LAN9599161|C07800090000150000000
3872|LAN9599999|C07800070000184100000
3873|LAN9599160|C07800050000020400000
3875|LAN9602514|C07800080000033500000
5465|LAN9598711|C01600630005227400000
5496|LAN9600417|C06700120000423900000
5503|LAN9601019|C07300080000128700000
5541|LAN9602071|C01600340002424700000
5543|LAN9601536|C05400050000641400000
5599|LAN9599585|C06700130000042200000
5603|LAN9602422|C05400050000145700000
5607|LAN9600941|C08500040000696600000
5609|LAN9600413|C01600350001492900000
5610|LAN9599583|C01600350001492700000
5646|LAN9603756|C01600350002229800000
5651|LAN9600412|C01600200000124200000
5651|LAN9603755|C01600200000124100000
5651|LAN9604599|C01600200000122600000
5651|LAN9604600|C01600200000122500000
5655|LAN9604424|C04600100000177900000
5659|LAN9601926|C05800070000122700000
5659|LAN9604474|C05800070000122800000
5660|LAN9599433|C05800070000129900000
5660|LAN9599434|C05800070000129600000
5660|LAN9603645|C05800070000130000000
6106|LAN9601199|C01600310000080000000
6116|LAN9602848|C01600070015762800000
6118|LAN9601018|C07300010000026400000
6118|LAN9604394|C07300010000026500000
6119|LAN9603341|C02700020000082500000
6146|LAN9600132|C08500010000051500000
6147|LAN9598582|C01300240000045700000
6147|LAN9601910|C01300240000108500000
6147|LAN9603629|C01300240000043500000
6174|LAN9602921|C01600750001009800000
6195|LAN9599570|C01600670001047900000
6196|LAN9598702|C01600130000114300000
6202|LAN9600929|C08500000000055300004
6203|LAN9600940|C07300020000077800000
6203|LAN9603485|C07300020000078100000
6208|LAN9599302|C06100000000017800035
6217|LAN9602919|C01600670000909000000
6218|LAN9599568|C01600340002357200000
6322|LAN9600790|C06400010000045800000
6323|LAN9602832|C05500000000073200019
6328|LAN9599556|C01600070017408700000
6328|LAN9600382|C01600070010167100000
6328|LAN9601211|C01600070010167000000
2570|LAN9598773|C01600420001203900000
2570|LAN9599640|C01600420001200700000
2570|LAN9601292|C01600420001203700000
2570|LAN9601295|C01600420001201100000
2570|LAN9603824|C01600420001203800000
2570|LAN9604664|C01600420001200800000
2571|LAN9598767|C01600420001512800000
2571|LAN9598770|C01600420001511800000
2571|LAN9598771|C01600420001510900000
2571|LAN9599629|C01600420001511900000
2571|LAN9599630|C01600420001511400000
2571|LAN9599631|C01600420001511100000
2571|LAN9599637|C01600420001511000000
2571|LAN9599638|C01600420001510600000
2571|LAN9600467|C01600420001512200000
2571|LAN9600472|C01600420001511300000
2571|LAN9601285|C01600420001512900000
2571|LAN9601289|C01600420001512400000
2571|LAN9602124|C01600420001512500000
2571|LAN9603000|C01600420001511500000
2571|LAN9603002|C01600420001510700000
2571|LAN9603815|C01600420001512600000
2571|LAN9603816|C01600420001512300000
2571|LAN9603817|C01600420001512000000
2571|LAN9603822|C01600420001511200000
2571|LAN9604658|C01600420001512700000
2571|LAN9604659|C01600420001512100000
2571|LAN9604660|C01600420001511700000
2571|LAN9604662|C01600420001510800000
2573|LAN9598757|C01600420000821300000
2573|LAN9598759|C01600420000817300000
2573|LAN9598760|C01600420000817000000
2573|LAN9599623|C01600420000817800000
2573|LAN9599627|C01600420000816600000
2573|LAN9600458|C01600420000821000000
2573|LAN9600464|C01600420000816700000
2573|LAN9600465|C01600420000816000000
2573|LAN9600484|C01600420000821500000
2573|LAN9601278|C01600420000817600000
2573|LAN9601279|C01600420000816900000
2573|LAN9601284|C01600420000816300000
2573|LAN9602119|C01600420000817100000
2573|LAN9602123|C01600420000816400000
2573|LAN9602991|C01600420000820800000
2573|LAN9602992|C01600420000817700000
2573|LAN9603811|C01600420000821400000
2573|LAN9603812|C01600420000820900000
2573|LAN9603813|C01600420000816500000
2573|LAN9604651|C01600420000817500000
2152|LAN9602197|C01600700000276300000
2152|LAN9603061|C01600700000285400000
2152|LAN9603062|C01600700000284600000
2152|LAN9603870|C01600700000374300000
2152|LAN9603872|C01600700000286600000
2152|LAN9603873|C01600700000276500000
2152|LAN9603874|C01600700000276400000
2152|LAN9604721|C01600700000480000000
2152|LAN9604722|C01600700000478800000
2152|LAN9604723|C01600700000374800000
2152|LAN9604724|C01600700000374700000
2153|LAN9602190|C01600700000924700000
2154|LAN9601864|C02000040000014500000
2155|LAN9598532|C02000040000176500000
2157|LAN9599226|C03900000000042700005
2158|LAN9605225|C01900030000051300000
2160|LAN9599287|C08500020000015400000
2160|LAN9600935|C08500020000015500000
2160|LAN9600945|C08500020000016800000
2160|LAN9602644|C08500020000016000000
2160|LAN9604321|C08500020000016700000
2160|LAN9604322|C08500020000015300000
2162|LAN9600230|C04600190000043500000
2162|LAN9601055|C04600190000007700000
2162|LAN9604429|C04600190000007600000
2163|LAN9599382|C04600190000004500000
2164|LAN9601054|C04600110000050800000
2165|LAN9599380|C04600110000001100000
2165|LAN9600229|C04600110000005400000
2165|LAN9601053|C04600110000010600000
2165|LAN9601879|C04600110000050500000
2165|LAN9602757|C04600110000050400000
2165|LAN9602758|C04600110000108900000
2165|LAN9602759|C04600110000001000000
2165|LAN9603592|C04600110000006400000
2165|LAN9603593|C04600110000006200000
2165|LAN9604428|C04600110000203500000
2167|LAN9600944|C08500030000056100000
2168|LAN9603491|C08500030000020600000
2169|LAN9598601|C05800090000052900000
2169|LAN9598602|C05800090000017000000
2169|LAN9599438|C05800090000016900000
2169|LAN9599439|C05800090000016800000
2169|LAN9600277|C05800090000051300000
2169|LAN9601105|C05800090000048800000
2169|LAN9602814|C05800090000052800000
2169|LAN9603638|C05800090000053000000
2362|LAN9603846|C01600630000778000000
2363|LAN9600501|C01600630001908200000
2365|LAN9603845|C01600670001195900000
2366|LAN9599666|C01600380000283400000
2366|LAN9602157|C01600380000283600000
2367|LAN9599665|C01600070001621200000
2368|LAN9601783|C08500040000590600000
2370|LAN9599199|C01300140000554600000
2370|LAN9600850|C01300140000490800000
2370|LAN9602551|C01300140000599100000
2370|LAN9603390|C01300140000301200000
2370|LAN9605079|C01300140000545700000
2371|LAN9603028|C01600110000334600000
2372|LAN9600124|C08500000000042700023
2374|LAN9599295|C08500030000031600000
2374|LAN9602653|C08500030000031500000
2376|LAN9603026|C01600070011129300000
2377|LAN9600497|C01600070011098000000
2379|LAN9598800|C01600070007995900000
2379|LAN9600496|C01600070007930400000
2379|LAN9601471|C01600070007983700000
2380|LAN9603025|C01600070010111200000
2381|LAN9604684|C01600070010158200000
2383|LAN9600494|C01600070005326700000
2384|LAN9602152|C01600070010155700000
2385|LAN9598798|C01600070003663300000
2385|LAN9598799|C01600070003663200000
2385|LAN9604683|C01600070010351400000
2386|LAN9602150|C01600190001151900000
2387|LAN9599658|C01600310000088200000
2392|LAN9598794|C01600350003057100000
2393|LAN9598793|C01600420001246200000
2394|LAN9604892|C01600190002106200000
2395|LAN9598836|C01600220000750400000
2396|LAN9604719|C01600070010157800000
2397|LAN9602186|C01600070010157900000
2398|LAN9603058|C01600070010158800000
2399|LAN9600524|C01600070010155800000
2400|LAN9601327|C01600070010103400000
2401|LAN9603866|C01600070009962800000
2402|LAN9599683|C01600070010059300000
2403|LAN9599682|C01600070010142100000
2406|LAN9598820|C01600190001086400000
2406|LAN9598823|C01600190001086300000
2406|LAN9598824|C01600190001086100000
2406|LAN9598825|C01600190001085800000
2406|LAN9598828|C01600190001084600000
2406|LAN9598832|C01600190001084300000
2406|LAN9598833|C01600190001084000000
2950|LAN9601063|C00900010000264100000
2951|LAN9601062|C00900010000079300000
6068|LAN9602047|C01600420001208100000
6068|LAN9604584|C01600420001246800000
6068|LAN9604585|C01600420001204300000
6071|LAN9599277|C08500030000027900000
6076|LAN9602917|C01600020002640300000
6080|LAN9601214|C01600020001196200000
6082|LAN9601898|C01100050000069100000
6088|LAN9601522|C05400000000014100096
6099|LAN9602044|C01600190001904400000
6100|LAN9602915|C01600190001904300000
6105|LAN9603424|C06500040000219700000
2307|LAN9600964|C06100030000056800000
2307|LAN9602664|C06100030000068900000
2307|LAN9604338|C06100030000059500000
2307|LAN9604341|C06100030000056900000
2307|LAN9605190|C06100030000088500000
2307|LAN9605191|C06100030000088300000
2307|LAN9605192|C06100030000059200000
2309|LAN9603856|C06700230000712200000
2309|LAN9604708|C06700230000780900000
2312|LAN9599675|C01600600000451800000
2313|LAN9600514|C01600070011129100000
2314|LAN9601110|C05800060000109900000
2315|LAN9602600|C05500100000153000000
2316|LAN9603047|C01600310000081000000
2317|LAN9603046|C01600310000122000000
2318|LAN9603045|C01600190002106300000
2319|LAN9600513|C01600190001219400000
2319|LAN9602350|C01600190001219200000
2321|LAN9604702|C01600630001304100000
2322|LAN9600986|C01900000000012000017
2323|LAN9599674|C01600070011266700000
2324|LAN9603041|C01600070010178800000
2325|LAN9603040|C01600070003795700000
2327|LAN9598818|C01600310000084300000
2328|LAN9600511|C01600070008084900000
2330|LAN9604698|C01600070008347700000
2331|LAN9602169|C01600070003780000000
2332|LAN9603037|C01600070005993300000
2332|LAN9603853|C01600070005993400000
2333|LAN9599251|C05500100000641000000
2334|LAN9602168|C01600070008282400000
2336|LAN9605207|C06700220000402800000
2337|LAN9598816|C01600070010158300000
2338|LAN9602167|C01600070003266600000
2341|LAN9598814|C01600070009086900000
2341|LAN9598815|C01600070006931300000
2341|LAN9599671|C01600070006932600000
2341|LAN9600504|C01600070006931500000
2341|LAN9603852|C01600070006932500000
2341|LAN9604696|C01600070006931400000
2342|LAN9604695|C01600350000670900000
2344|LAN9601316|C01600310000088900000
2346|LAN9599670|C01600350001246400000
2350|LAN9603850|C01600450000185400000
2352|LAN9602160|C01600630000259900000
2353|LAN9601315|C01600350003118700000
2354|LAN9603031|C01600680000232400000
2356|LAN9598808|C01600630000443300000
2359|LAN9604686|C01600220000474000000
6025|LAN9600136|C08500040000032600000
6025|LAN9600937|C08500040000032500000
6026|LAN9599275|C08500040000048600000
6026|LAN9600134|C08500040000048800000
6026|LAN9600135|C08500040000048500000
6031|LAN9600133|C08500040000437000000
6040|LAN9600894|C05500080000443700000
6040|LAN9605127|C05500080000436400000
6041|LAN9603437|C05500080000426600000
6042|LAN9601714|C05500080000460100000
6054|LAN9602596|C05500080000898000000
6055|LAN9601717|C05500080000872200000
6055|LAN9602595|C05500080000904700000
6056|LAN9600083|C05500080001297600000
6057|LAN9599245|C05500080001084200000
6059|LAN9600082|C05500080000443100000
6060|LAN9603439|C05500080002034200000
6062|LAN9600896|C05500080000369000000
6062|LAN9601716|C05500080000369100000
6068|LAN9598694|C01600420001204100000
6068|LAN9599565|C01600420001208300000
6068|LAN9600387|C01600420001204200000
6068|LAN9601215|C01600420001208400000
6068|LAN9601216|C01600420001204400000
6068|LAN9602046|C01600420001208200000
245910|LAN9603224|C01600070009701300000
245851|LAN9600080|C05500040000363000000
245855|LAN9600121|C08500000000011900001
245858|LAN9602716|C01600000000149900001
7110|LAN9604541|C01600650000897200000
3763|LAN9604889|C01600070004852900000
3768|LAN9603768|C01600450000583400000
3773|LAN9602953|C01600070010721400000
3790|LAN9604609|C01600650000640400000
3797|LAN9601237|C01600350002848500000
3804|LAN9600420|C01600350000581200000
3816|LAN9600419|C01600240000202200000
3822|LAN9598714|C01600070006631800000
3822|LAN9598715|C01600070006631400000
3822|LAN9598716|C01600070006631300000
3822|LAN9598717|C01600070006626000000
3822|LAN9599030|C01600070006631500000
3822|LAN9599584|C01600070006632400000
3822|LAN9601234|C01600070006632000000
3822|LAN9603758|C01600070006632500000
3822|LAN9603761|C01600070006632100000
3822|LAN9603762|C01600070006631600000
3822|LAN9603763|C01600070006626100000
3822|LAN9603764|C01600070006625900000
3822|LAN9603765|C01600070006625800000
3822|LAN9604603|C01600070006632300000
3822|LAN9604604|C01600070006631900000
3822|LAN9604605|C01600070006625500000
3822|LAN9604606|C01600070006625400000
3827|LAN9600414|C01600070001180500000
3827|LAN9600702|C01600070001178500000
3827|LAN9602942|C01600070001178200000
3827|LAN9602943|C01600070001178100000
3827|LAN9603754|C01600070001180700000
3827|LAN9604886|C01600070001178400000
3830|LAN9602070|C01600070001270800000
3836|LAN9600411|C01600110000515100000
3839|LAN9601232|C01600200000283600000
3839|LAN9602068|C01600200000283300000
3839|LAN9602069|C01600200000283200000
3839|LAN9602940|C01600200000283400000
3840|LAN9598665|C01600200000286500000
3840|LAN9598712|C01600200000285800000
3840|LAN9601231|C01600200000285900000
3840|LAN9602937|C01600200000770600000
3840|LAN9604598|C01600200000286400000
3851|LAN9602936|C01600060000063200000
2534|LAN9603807|C01600190001066500000
2534|LAN9603838|C01600190001064700000
2534|LAN9604637|C01600190001082500000
2534|LAN9604644|C01600190001066100000
2534|LAN9604677|C01600190001064600000
2534|LAN9604678|C01600190001523300000
2534|LAN9604679|C01600190001063700000
2534|LAN9604680|C01600190001063600000
2534|LAN9604681|C01600190001062500000
2535|LAN9600489|C01600190002521000000
2536|LAN9603233|C01600190001624100000
2537|LAN9603840|C01600190001810300000
2540|LAN9600487|C01600190002237400000
2543|LAN9602141|C06700090000031200000
2545|LAN9603019|C01600750000151000000
2546|LAN9604676|C06700120000067300000
2547|LAN9601308|C01600750000114800000
2548|LAN9601307|C01600670000825400000
2550|LAN9603018|C06700130000302100000
25500|LAN9601172|C01600670003114700000
25504|LAN9604924|C01600630002801900000
2551|LAN9600302|C06700130002442800000
2553|LAN9604675|C06700060000236000000
2554|LAN9601303|C06700060000371800000
2555|LAN9599651|C06700120000107000000
2556|LAN9603013|C06700120000107200000
2558|LAN9598783|C06700080000009100000
2558|LAN9598784|C06700080000010000000
2558|LAN9599642|C06700080000009800000
2558|LAN9599643|C06700080000009600000
2558|LAN9599648|C06700080000018200000
2558|LAN9600480|C06700080000055500000
2558|LAN9601299|C06700080000009200000
2558|LAN9601300|C06700080000055600000
2558|LAN9602135|C06700080000009400000
2558|LAN9603007|C06700080000009900000
2558|LAN9603008|C06700080000009500000
2558|LAN9603830|C06700080000009300000
2558|LAN9604668|C06700080000009700000
2558|LAN9604672|C06700080000020000000
2560|LAN9602134|C06700150000094400000
2561|LAN9603829|C06700150000100100000
2562|LAN9598779|C06700150000099400000
2563|LAN9598776|C06700150000263700000
2566|LAN9604665|C01600310000084600000
2567|LAN9599641|C01600310000088000000
2569|LAN9603005|C01600070011287800000
2570|LAN9598772|C01600420001204000000
5927|LAN9601830|C04600000000018500027
5927|LAN9602703|C04600000000018500036
5927|LAN9604372|C04600000000018500032
5936|LAN9603740|C01600070003027700000
5940|LAN9601220|C01600070010709600000
5943|LAN9599912|C05400050000091100000
5945|LAN9603739|C01600070005382700000
5945|LAN9604032|C01600070005390600000
5948|LAN9602419|C05400050000412800000
5955|LAN9598696|C01600070007902100000
5955|LAN9600388|C01600070007902200000
5955|LAN9601217|C01600070007902400000
5955|LAN9601218|C01600070007902300000
5955|LAN9603737|C01600070007903200000
5955|LAN9604586|C01600070007903100000
5961|LAN9605173|C08500020000032900000
5967|LAN9598695|C01600340001155900000
5973|LAN9602049|C01600160000241400000
5979|LAN9602513|C07800090000013200000
5980|LAN9600939|C05000020000105300000
5980|LAN9602637|C05000020000023600000
5981|LAN9600137|C05000020000094600000
5981|LAN9601774|C05000020000094700000
5982|LAN9600938|C06500030000069400000
5982|LAN9601773|C06500030000068900000
5983|LAN9601772|C06500030000118900000
5983|LAN9605172|C06500030000107200000
5984|LAN9599276|C05000020000000500000
5984|LAN9605170|C05000020000000600000
5989|LAN9599562|C01600020000575100000
5989|LAN9600385|C01600020000575200000
5989|LAN9602043|C01600020000575500000
5989|LAN9602916|C01600020000575300000
5990|LAN9601213|C01600020000312200000
5990|LAN9603735|C01600020000309000000
5998|LAN9599559|C01600020000709600000
5998|LAN9599560|C01600020000704700000
5998|LAN9604580|C01600020000710100000
5999|LAN9600384|C01600070006614200000
5999|LAN9602041|C01600070006614300000
5999|LAN9603730|C01600070006614400000
5895|LAN9599387|C05200010000025700000
5896|LAN9598560|C05200010000038500000
5900|LAN9600235|C05200010000018500000
5902|LAN9600182|C04600040000073800000
5909|LAN9603463|C05100050000009100000
5910|LAN9602614|C05100050000009200000
5911|LAN9605146|C05100050000010300000
5912|LAN9600917|C05100050000007800000
5913|LAN9601741|C05100050000001200000
5914|LAN9600916|C05100030000077000000
5916|LAN9598704|C01600070006644200000
5916|LAN9599571|C01600070006644000000
5916|LAN9600396|C01600070006644400000
5916|LAN9600397|C01600070006644100000
5916|LAN9601223|C01600070006644300000
5916|LAN9602055|C01600070006644500000
5917|LAN9599569|C01600390000042400000
5922|LAN9599388|C00900010000186900000
245965|LAN9604935|C01400000000003500177
245873|LAN9604204|C03900050002023600000
245883|LAN9603560|C08500000000043700007
245887|LAN9605240|C01600400000062000000
245889|LAN9604290|C05100020000021900000
245892|LAN9601194|C01600650000442500000
245896|LAN9599853|C01600390000044500000
245896|LAN9599854|C01600390000044400000
245896|LAN9600697|C01600390000044300000
245896|LAN9603225|C01600390000044200000
245897|LAN9600975|C06700220000063400000
245897|LAN9602679|C06700220000063500000
245907|LAN9602626|C08500000000006200015
3705|LAN9602063|C01600190000480100000
3705|LAN9602933|C01600190000480600000
3705|LAN9602934|C01600190000480200000
3705|LAN9603750|C01600190000480300000
3705|LAN9603751|C01600190000480000000
3705|LAN9604594|C01600190000480500000
3708|LAN9602932|C01600150000306000000
3712|LAN9599578|C01600420000369500000
3712|LAN9600409|C01600420000348200000
3712|LAN9603749|C01600420000348300000
3717|LAN9599576|C01600670000079100000
3717|LAN9599577|C01600670000079000000
3717|LAN9600408|C01600670000018100000
3717|LAN9602059|C01600670000078700000
3717|LAN9602061|C01600670000021900000
3717|LAN9602062|C01600670000021800000
3717|LAN9602930|C01600670000078900000
3717|LAN9604593|C01600670000021700000
3718|LAN9598708|C01600160000138400000
3718|LAN9603748|C01600160000326600000
3720|LAN9604590|C01600160000382900000
3724|LAN9601226|C06700040000663000000
3726|LAN9600402|C01600700001027000000
3727|LAN9601808|C05500000000072700018
3728|LAN9600401|C01600700000803400000
3730|LAN9603514|C06700000000040800002
3731|LAN9602926|C06700090000110200000
3734|LAN9600164|C06700140000019900000
3741|LAN9600084|C05500080000080600000
3741|LAN9600085|C05500080000080500000
3741|LAN9600897|C05500080000080300000
3741|LAN9600898|C05500080000076800000
3741|LAN9603440|C05500080000080700000
3741|LAN9604271|C05500080000080400000
3741|LAN9604273|C05500080000085000000
3741|LAN9605129|C05500080000085100000
3745|LAN9600068|C05500000000026000004
3755|LAN9598721|C01600070004720700000
3755|LAN9600428|C01600070004720600000
3755|LAN9602082|C01600070004720500000
3755|LAN9602083|C01600070004720400000
3755|LAN9603771|C01600070004720900000
3755|LAN9604614|C01600070004725200000
3755|LAN9604615|C01600070004721400000
3763|LAN9599862|C01600070004852800000
3763|LAN9600425|C01600070009754900000
3763|LAN9600427|C01600070004848500000
3763|LAN9603769|C01600070004841500000
3763|LAN9604613|C01600070004835600000
5873|LAN9600992|C07500030000077300000
5873|LAN9600993|C07500030000011800000
5873|LAN9600994|C07500030000011500000
5873|LAN9600995|C07500030000011400000
5873|LAN9600996|C07500030000011200000
5873|LAN9604363|C07500030000011600000
5873|LAN9605220|C07500030000011300000
5874|LAN9600174|C07500030000027700000
5874|LAN9600991|C07500030000027900000
5874|LAN9604362|C07500030000027800000
5875|LAN9604361|C07500030000004200000
5878|LAN9601873|C04600190000032500000
5880|LAN9599172|C03900050000507100000
5880|LAN9604203|C03900050000462100000
5881|LAN9601643|C03900050000088900000
5881|LAN9601646|C03900050000088300000
5881|LAN9603372|C03900050000088800000
5881|LAN9604206|C03900050000088500000
5882|LAN9601645|C03900050000108400000
5882|LAN9603374|C03900050000107900000
5882|LAN9604205|C03900050000107800000
5883|LAN9600832|C03900050000272400000
5886|LAN9601862|C02000020000028600000
5887|LAN9602743|C02000020000102100000
5788|LAN9602902|C01600170001192500000
5788|LAN9602906|C01600170001191300000
5788|LAN9603724|C01600170001192600000
5788|LAN9603725|C01600170001191500000
5788|LAN9604567|C01600170001192300000
5788|LAN9604568|C01600170001191900000
5788|LAN9604574|C01600170001191800000
5791|LAN9602485|C07700040000071300000
5802|LAN9601086|C01300180000029300000
5802|LAN9601909|C01300180000041600000
5809|LAN9602705|C04600140000108400000
5823|LAN9601087|C01300040000129200000
5824|LAN9599418|C01300040000069500000
5825|LAN9602797|C01300040000111400000
5827|LAN9600393|C01600240000272500000
5830|LAN9602615|C05100070000417200000
5838|LAN9601918|C05800000000005200011
5845|LAN9598701|C01600240000356700000
5845|LAN9600392|C01600240000356600000
5855|LAN9601083|C01300000000002400041
5857|LAN9598697|C01600350001564700000
5861|LAN9604183|C07800030000098700000
5869|LAN9601647|C03900050000127600000
5869|LAN9602530|C03900050000459600000
9505|LAN9601191|C01600340000719600000
9505|LAN9602024|C01600340000719500000
9866|LAN9601188|C01600070011565600000
9867|LAN9604558|C01600720000612900000
9868|LAN9603715|C06700230003267600000
9988|LAN9602892|C01600750000183800000
245935|LAN9600130|C08500040000019200000
245935|LAN9600936|C08500040000000400000
245935|LAN9604311|C08500040000017400000
244782|LAN9603484|C08500040000264600000
245949|LAN9600190|C07300080000135700000
244366|LAN9603711|C01600670001145200000
244358|LAN9599270|C08500010000043700000
245960|LAN9604552|C01600700002726500000
245961|LAN9603710|C01600240000284300000
245964|LAN9601690|C03900140000122000000
2529|LAN9603839|C01600190001136800000
2529|LAN9603839|C01600190001136700000
2529|LAN9603839|C01600190001136900000
244296|LAN9604381|C06700130000083500000
5597|LAN9624467|C05500050001422700000
1632|LAN9603536|C01900010000760700000
244528|Land_Item_2|C01600000000138800003
1810|LAN9604932|C01600630004298500000
245571|Land_Item_22|C05500050001481100000
245757|Land_Item_19|C01600030000106100000
245770|Land_Item_58|C06700260000000100000
245771|Land_Item_59|C05500050002936600000
